device_id,duration,source,song_id,dt
H71802870H,399,other,521237848,2018/1/10
O48611244O,11,UserLikeList,477108412,2018/1/10
L55952098L,105,PersonalFM,496996361,2018/1/10
I72122933I,141,search,1697492352,2018/1/10
F24095343F,226,RecentlyPlayed,1232880522,2018/1/10
R89276164R,252,UserCreatedList,386867581,2018/1/10
V87623351V,440,RecentlyPlayed,376469802,2018/1/10
G24864585G,379,other,1353399795,2018/1/10
C52129972C,477,UserLikeList,27676291,2018/1/10
M90565011M,190,other,101853,2018/1/10
T26249897T,432,search,1386680805,2018/1/10
M16508568M,306,other,1349159031,2018/1/10
T63220132T,263,RecommendedList,1352139059,2018/1/10
V13639605V,330,UserCreatedList,1341916848,2018/1/10
E57943257E,144,UserLikeList,1223607834,2018/1/10
Y50685225Y,390,other,32041033,2018/1/10
W84004251W,293,UserLikeList,1332821862,2018/1/10
Y82306103Y,41,UserLikeList,1320168171,2018/1/10
H22001276H,327,search,4872885,2018/1/10
K51776107K,289,UserLikeList,1394414546,2018/1/10
W15905130W,386,RecommendedList,443645632,2018/1/10
R72909162R,402,DailyRecommends,101735,2018/1/10
L24192687L,37,RecommendedList,1330768946,2018/1/10
L61731300L,296,UserCreatedList,20139695,2018/1/10
T69382275T,228,DailyRecommends,1356396925,2018/1/10
U77855534U,162,RecommendedList,439717518,2018/1/10
F33486896F,133,UserLikeList,696711,2018/1/10
U59483798U,117,UserCreatedList,198521,2018/1/10
W35382102W,42,UserCreatedList,1360515932,2018/1/10
Z43457901Z,349,RecentlyPlayed,439507315,2018/1/10
S34680102S,67,other,1314308645,2018/1/10
U76758103U,461,UserLikeList,1267743695,2018/1/10
Y72532745Y,185,UserCreatedList,290045,2018/1/10
Y13526446Y,228,other,1406612846,2018/1/10
B39318796B,352,UserLikeList,26770281,2018/1/10
H64735014H,168,UserLikeList,1247394516,2018/1/10
P53279919P,403,other,232767,2018/1/10
B65144889B,380,other,1342302580,2018/1/10
X63466028X,244,UserLikeList,1701357939,2018/1/10
J46955317J,367,UserCreatedList,137980,2018/1/10
P15490384P,469,search,1277597013,2018/1/10
U55678296U,288,UserCreatedList,461549293,2018/1/10
B51650459B,432,UserLikeList,1362844076,2018/1/10
N85746589N,128,PersonalFM,441117622,2018/1/10
D35929890D,434,other,1366629284,2018/1/10
H48485902H,237,PersonalFM,1391081638,2018/1/10
W24153001W,496,other,1357699242,2018/1/10
R12411921R,459,search,1257714794,2018/1/10
B49983916B,186,artist,1367198230,2018/1/10
Q18510408Q,232,DailyRecommends,1401163070,2018/1/10
N65194515N,212,other,1700762633,2018/1/10
S48840045S,312,UserLikeList,25007336,2018/1/10
C56658745C,350,UserLikeList,696761,2018/1/10
I86682632I,258,other,1228676695,2018/1/10
H24855430H,466,other,1279054177,2018/1/10
G57024804G,178,DailyRecommends,1296474126,2018/1/10
M34700627M,360,other,1359175496,2018/1/10
E58159910E,418,artist,26724767,2018/1/10
H61892195H,404,UserLikeList,1368718384,2018/1/10
N51204255N,103,UserCreatedList,1353269705,2018/1/10
I58781063I,125,UserLikeList,405572842,2018/1/10
H73949697H,474,PersonalFM,1237203245,2018/1/10
D85583352D,317,UserLikeList,32686121,2018/1/10
F18416028F,301,UserLikeList,1363684135,2018/1/10
B16753553B,370,other,1386466771,2018/1/10
X76205806X,382,other,1398651140,2018/1/10
Y43004122Y,117,RecommendedList,4940301,2018/1/10
S36795335S,283,UserLikeList,1261071394,2018/1/10
D74647134D,317,UserLikeList,1401118498,2018/1/10
F21372307F,132,other,1358353436,2018/1/10
C31634623C,235,other,347271,2018/1/10
V50508557V,147,other,1295719245,2018/1/10
Y71105338Y,193,UserLikeList,190387,2018/1/10
X27228670X,485,UserLikeList,1366782543,2018/1/10
K59703276K,7,Local,1372666274,2018/1/10
H20654446H,250,UserCreatedList,384344922,2018/1/10
D74071488D,37,RecentlyPlayed,431107269,2018/1/10
W59884895W,397,UserLikeList,1348905138,2018/1/10
S48618602S,41,UserLikeList,27716240,2018/1/10
X60645772X,425,UserLikeList,1278395313,2018/1/10
R20809411R,439,UserCreatedList,1411566711,2018/1/10
J64980646J,79,UserLikeList,1260851864,2018/1/10
I86317979I,107,RecentlyPlayed,325594,2018/1/10
T44953614T,269,search,36902290,2018/1/10
J67986434J,289,UserCollectdList,1259115545,2018/1/10
L20692807L,288,other,1290230553,2018/1/10
T48071189T,333,other,493229834,2018/1/10
F41353213F,17,PersonalFM,490376702,2018/1/10
A82797168A,335,UserLikeList,1256306344,2018/1/10
R50929147R,188,DailyRecommends,404032981,2018/1/10
K77493027K,491,UserLikeList,326681,2018/1/10
F54882393F,500,UserLikeList,1401163070,2018/1/10
H64788028H,396,UserCreatedList,1315629844,2018/1/10
T88763540T,190,RecommendedList,28139198,2018/1/10
F14631935F,497,UserLikeList,393817981,2018/1/10
E15222547E,455,UserCreatedList,1388207820,2018/1/10
P80625341P,33,other,1351860297,2018/1/10
B61505687B,177,RecommendedList,29457828,2018/1/10
V80908794V,65,PersonalFM,24990022,2018/1/10
P42311248P,179,UserLikeList,1251582364,2018/1/10
T43054672T,296,UserCreatedList,1348918926,2018/1/10
W90146119W,468,DailyRecommends,1297945414,2018/1/10
Y13068154Y,108,UserLikeList,27963215,2018/1/10
K45643411K,56,UserCreatedList,1403835960,2018/1/10
O75400856O,445,UserCreatedList,1295353013,2018/1/10
G65225625G,57,other,1309244239,2018/1/10
Z67764850Z,411,UserLikeList,1315221378,2018/1/10
B81526865B,266,UserLikeList,414999551,2018/1/10
A85668587A,495,UserLikeList,465985213,2018/1/10
B62971930B,148,RecommendedList,27676288,2018/1/10
T16944422T,120,artist,1368811536,2018/1/10
X35648682X,244,other,461163814,2018/1/10
M88615689M,197,UserLikeList,325583,2018/1/10
X19356434X,97,other,1284435294,2018/1/10
K90403644K,6,other,1283215873,2018/1/10
L46845837L,34,UserLikeList,1407796019,2018/1/10
U87183480U,402,UserLikeList,510754594,2018/1/10
Z67360272Z,53,RecentlyPlayed,1357101959,2018/1/10
K43179934K,465,other,1280238232,2018/1/10
A67254431A,136,UserLikeList,164583,2018/1/10
P79064550P,428,Local,1698404078,2018/1/10
J11246632J,268,other,26398107,2018/1/10
A14057729A,51,PersonalFM,1701015842,2018/1/10
K52310146K,378,other,1379765182,2018/1/10
H81031684H,49,other,1405979821,2018/1/10
M21393236M,76,UserCreatedList,111259,2018/1/10
J19677668J,253,search,1393469890,2018/1/10
Q61551158Q,81,UserCreatedList,1407265424,2018/1/10
A56224478A,117,other,618727,2018/1/10
H72898835H,319,RecentlyPlayed,101972,2018/1/10
F38318275F,67,UserCollectdList,363940,2018/1/10
D42819872D,386,PersonalFM,1700372568,2018/1/10
Z42346139Z,160,UserLikeList,325594,2018/1/10
I79867360I,76,RecentlyPlayed,1820104,2018/1/10
U66026846U,475,other,402291996,2018/1/10
Y57112577Y,438,UserCollectdList,1313557205,2018/1/10
O79721749O,413,other,157691,2018/1/10
K57580491K,458,PersonalFM,95384,2018/1/10
G29593071G,471,UserLikeList,27680023,2018/1/10
L45237991L,361,search,1239711228,2018/1/10
H37277533H,124,RecentlyPlayed,25024391,2018/1/10
S76476321S,457,UserCreatedList,1698404785,2018/1/10
U9549858U,142,other,1406252637,2018/1/10
A67240952A,66,UserCreatedList,26300488,2018/1/10
K17798353K,343,search,397970164,2018/1/10
B78532740B,365,DailyRecommends,17194298,2018/1/10
D78283845D,72,RecommendedList,1288697303,2018/1/10
Z11533943Z,355,UserLikeList,20391368,2018/1/10
C80450683C,77,UserLikeList,532905808,2018/1/10
H20740701H,462,UserLikeList,4924340,2018/1/10
D82844813D,423,UserCreatedList,472375705,2018/1/10
G30886508G,60,UserLikeList,1360631008,2018/1/10
T39903397T,173,RecentlyPlayed,1698018021,2018/1/10
Z44414291Z,293,UserCollectdList,386317837,2018/1/10
C35335997C,304,other,19619129,2018/1/10
Q57147429Q,160,UserLikeList,1696552194,2018/1/10
U29065231U,388,UserLikeList,27997753,2018/1/10
W33899213W,79,PersonalFM,1403563137,2018/1/10
O43742684O,225,other,1385528653,2018/1/10
A69976202A,356,other,418798742,2018/1/10
Q41578109Q,76,other,454236,2018/1/10
T84835211T,479,DailyRecommends,1296145983,2018/1/10
U84493842U,413,UserLikeList,488013735,2018/1/10
Y76596403Y,195,UserLikeList,428029353,2018/1/10
R56625350R,274,DailyRecommends,1404683187,2018/1/10
N56409858N,290,other,32539151,2018/1/10
Z36430150Z,480,search,512084201,2018/1/10
G10585980G,128,UserCreatedList,25623170,2018/1/10
K51757586K,198,DailyRecommends,1316959784,2018/1/10
X83830513X,453,UserLikeList,1341015594,2018/1/10
I18912072I,336,other,1353281768,2018/1/10
A23155971A,445,other,1382078950,2018/1/10
V64203385V,455,other,1696552194,2018/1/10
B25679301B,157,UserCollectdList,471028042,2018/1/10
E70897657E,283,UserLikeList,29651138,2018/1/10
L28339532L,124,UserLikeList,1266164687,2018/1/10
V24313973V,6,UserCreatedList,30236949,2018/1/10
X65629963X,193,search,29133787,2018/1/10
Y56537678Y,149,search,484934999,2018/1/10
L71288327L,439,other,1252967102,2018/1/10
R28240974R,54,UserLikeList,472916334,2018/1/10
J22808810J,428,DailyRecommends,1304497407,2018/1/10
I69433550I,50,DailyRecommends,813361062,2018/1/10
A46959165A,440,other,1266194364,2018/1/10
B74903749B,88,DailyRecommends,377141700,2018/1/10
O32518013O,63,UserCreatedList,1369777372,2018/1/10
G79958845G,441,UserCreatedList,1321623698,2018/1/10
T24092012T,106,UserLikeList,1345649281,2018/1/10
W24562158W,316,DailyRecommends,510893934,2018/1/10
L73744988L,459,UserLikeList,535511904,2018/1/10
T50831847T,492,search,1358810894,2018/1/10
L50630966L,428,DailyRecommends,1280781142,2018/1/10
Z46057267Z,453,RecommendedList,400101226,2018/1/10
E26845935E,15,UserLikeList,1348938617,2018/1/10
D72810674D,321,DailyRecommends,410669776,2018/1/10
E41827798E,309,UserCreatedList,1233680420,2018/1/10
U43162476U,495,Local,1294663919,2018/1/10
G48173457G,67,other,382904783,2018/1/10
R84900793R,112,RecentlyPlayed,383326383,2018/1/10
S74432884S,373,UserCreatedList,1277124746,2018/1/10
H34850489H,201,UserLikeList,416126918,2018/1/10
K62057246K,315,other,1700872553,2018/1/10
B71848987B,39,UserLikeList,4934919,2018/1/10
E13765601E,337,other,175570,2018/1/10
M57784036M,138,UserLikeList,446944928,2018/1/10
S78100954S,397,RecommendedList,35043289,2018/1/10
E45774428E,218,UserCreatedList,36087150,2018/1/10
T73434363T,187,other,1274110081,2018/1/10
B30788310B,259,DailyRecommends,382939550,2018/1/10
K87667589K,289,UserCreatedList,407126,2018/1/10
F48111669F,296,UserLikeList,1218232340,2018/1/10
V27534117V,17,UserCollectdList,363940,2018/1/10
U12971442U,149,RecentlyPlayed,239299,2018/1/10
C59621556C,330,PersonalFM,1307943352,2018/1/10
M9586682M,0,UserCreatedList,523133978,2018/1/10
E87957814E,87,UserCollectdList,1286637905,2018/1/10
I55250350I,252,DailyRecommends,1351948520,2018/1/10
Q55185738Q,475,UserLikeList,29950536,2018/1/10
Y60523483Y,226,UserLikeList,1399456275,2018/1/10
K12556017K,301,other,532898326,2018/1/10
R84172958R,391,UserLikeList,353155,2018/1/10
N17180901N,247,UserLikeList,107597,2018/1/10
W45575545W,5,RecommendedList,1380314552,2018/1/10
M89049230M,196,UserLikeList,1258802431,2018/1/10
T35062420T,464,UserCreatedList,1359970096,2018/1/10
Z54502349Z,257,other,1303756493,2018/1/10
P40026742P,21,UserLikeList,1262181981,2018/1/10
Z84733687Z,14,UserLikeList,1316543429,2018/1/10
U51292388U,109,UserLikeList,1341685991,2018/1/10
J22457186J,417,PersonalFM,1366364871,2018/1/10
P34454353P,348,RecommendedList,1236933892,2018/1/10
M73941986M,182,other,1381274930,2018/1/10
P70793426P,104,PersonalFM,1229152924,2018/1/10
P24143974P,54,UserCreatedList,520919729,2018/1/10
I71825597I,253,UserCollectdList,1321354467,2018/1/10
D86801963D,278,UserLikeList,1700519264,2018/1/10
D20511391D,164,UserLikeList,25917233,2018/1/10
Q12582491Q,288,other,233188,2018/1/10
R79642854R,38,RecommendedList,1365733138,2018/1/10
I90131586I,138,UserLikeList,1314431163,2018/1/10
L41606391L,393,other,4206282,2018/1/10
K29103239K,463,DailyRecommends,385393461,2018/1/10
W34027529W,157,DailyRecommends,1396522524,2018/1/10
O11383382O,384,UserLikeList,1360136234,2018/1/10
I85383738I,33,UserCreatedList,208757,2018/1/10
Q75422830Q,205,UserCreatedList,1393932947,2018/1/10
P44377530P,119,other,1295920005,2018/1/10
I16176329I,125,other,1346015335,2018/1/10
L33106422L,318,UserLikeList,1337549967,2018/1/10
E54743583E,216,artist,1391026801,2018/1/10
J46779801J,13,UserLikeList,464182104,2018/1/10
C38214162C,251,RecentlyPlayed,1278118534,2018/1/10
A77008568A,140,other,1371846876,2018/1/10
T81512235T,336,UserLikeList,380591300,2018/1/10
V30522341V,226,UserLikeList,1368831322,2018/1/10
P16573675P,479,UserLikeList,812368440,2018/1/10
Q63032561Q,188,UserLikeList,1351646381,2018/1/10
P74503608P,465,search,1292959730,2018/1/10
L80101460L,101,DailyRecommends,1224827498,2018/1/10
T21393790T,8,DailyRecommends,28289783,2018/1/10
P30808848P,406,UserLikeList,1330429741,2018/1/10
K77601058K,108,search,543838,2018/1/10
U48035585U,483,UserLikeList,1290945684,2018/1/10
K16640442K,68,UserCreatedList,419487434,2018/1/10
W64709418W,165,UserLikeList,164586,2018/1/10
W15889142W,495,Local,1338976328,2018/1/10
P35480622P,295,UserLikeList,2900781,2018/1/10
A55824042A,277,UserLikeList,486921973,2018/1/10
I59329931I,472,Downloaded,1302594097,2018/1/10
F68548530F,297,other,1698018021,2018/1/10
S87678145S,315,search,502171318,2018/1/10
T62065265T,155,DailyRecommends,1248861695,2018/1/10
H20224063H,446,UserLikeList,61875,2018/1/10
P60488909P,323,PersonalFM,472146271,2018/1/10
S38497452S,349,UserCreatedList,17818727,2018/1/10
Q59010038Q,208,artist,464182104,2018/1/10
G49354114G,349,PersonalFM,528837223,2018/1/10
X17287920X,415,DailyRecommends,1341519172,2018/1/10
I83850923I,412,UserLikeList,401577875,2018/1/10
U23157915U,334,UserCollectdList,444024722,2018/1/10
E72572704E,37,DailyRecommends,1329244399,2018/1/10
M76721868M,392,UserLikeList,30891298,2018/1/10
R32507062R,292,UserLikeList,438733199,2018/1/10
G19188318G,313,UserLikeList,1311267648,2018/1/10
M33805565M,136,DailyRecommends,275478,2018/1/10
H14383979H,458,UserLikeList,1937145,2018/1/10
Y59370652Y,88,Local,1383909135,2018/1/10
A63234491A,395,search,489408618,2018/1/10
T40964540T,341,UserLikeList,401607195,2018/1/10
V72984068V,258,RecentlyPlayed,1266405764,2018/1/10
R21602181R,182,other,1305437475,2018/1/10
G75560972G,341,RecentlyPlayed,1300574483,2018/1/10
S57840315S,478,UserLikeList,1701172848,2018/1/10
Q62979901Q,336,RecommendedList,4767841,2018/1/10
K62626181K,233,DailyRecommends,1350187119,2018/1/10
W48667602W,77,other,32025272,2018/1/10
I10510304I,339,UserLikeList,1280233974,2018/1/10
T71099150T,155,UserLikeList,413122969,2018/1/10
R9659989R,343,UserCreatedList,458346976,2018/1/10
M79162602M,389,search,1218243211,2018/1/10
X70157520X,88,UserCreatedList,502171318,2018/1/10
I11538132I,293,UserLikeList,416648352,2018/1/10
H57242263H,107,DailyRecommends,411419412,2018/1/10
I47333725I,326,UserLikeList,113729,2018/1/10
K42951071K,370,UserCreatedList,1246389437,2018/1/10
D42638823D,393,RecommendedList,1313707166,2018/1/10
W29473380W,188,UserLikeList,1363698968,2018/1/10
K76709095K,183,PersonalFM,1409894312,2018/1/10
I72260601I,390,UserLikeList,381585207,2018/1/10
H30652139H,127,other,1338491908,2018/1/10
T80774522T,223,UserCreatedList,1301541213,2018/1/10
S9370666S,6,UserLikeList,535499667,2018/1/10
A28638275A,71,UserCollectdList,1341776141,2018/1/10
H89527749H,156,other,2377031,2018/1/10
C78860687C,461,UserLikeList,1309616832,2018/1/10
Q18591740Q,266,UserLikeList,1332932303,2018/1/10
S66720290S,393,other,282790,2018/1/10
N29230523N,393,UserCreatedList,1287715050,2018/1/10
Q77852529Q,14,search,1253791828,2018/1/10
P83986147P,71,UserLikeList,1234142720,2018/1/10
O57101779O,279,other,30697077,2018/1/10
O73686561O,71,DailyRecommends,1365980358,2018/1/10
S23401494S,265,search,471462578,2018/1/10
Z59040699Z,496,UserLikeList,1376538461,2018/1/10
C69253641C,184,UserLikeList,1383967132,2018/1/10
I36924198I,31,other,504851171,2018/1/10
K35174320K,221,other,280599,2018/1/10
Y79043301Y,282,UserCollectdList,1251582364,2018/1/10
E76290240E,8,UserLikeList,403027035,2018/1/10
C83095337C,383,UserCreatedList,30864956,2018/1/10
V36575299V,11,search,1221018,2018/1/10
T56355662T,19,UserLikeList,26327222,2018/1/10
K81538133K,6,UserLikeList,521635224,2018/1/10
Y49840932Y,380,other,1359678707,2018/1/10
F51780940F,108,other,1377447244,2018/1/10
C69886745C,476,UserLikeList,490887190,2018/1/10
K87330474K,223,UserCreatedList,195211,2018/1/10
M79748866M,264,UserLikeList,270061,2018/1/10
T52529814T,253,RecommendedList,398686418,2018/1/10
U70163449U,436,UserLikeList,1396056234,2018/1/10
H77638653H,142,DailyRecommends,1353827724,2018/1/10
N14112519N,48,RecommendedList,438335474,2018/1/10
U58450579U,193,other,493792250,2018/1/10
V44064879V,245,RecommendedList,1335822748,2018/1/10
I77145882I,246,other,1696552194,2018/1/10
B74730513B,292,other,420481885,2018/1/10
J76679127J,171,UserCreatedList,1376536551,2018/1/10
E22052799E,37,DailyRecommends,491033650,2018/1/10
J80880735J,34,other,1405445878,2018/1/10
N44195221N,363,UserLikeList,332162,2018/1/10
F90397010F,274,search,1291735593,2018/1/10
Y31197601Y,319,UserCreatedList,1340194786,2018/1/10
B65813055B,493,UserCreatedList,32707688,2018/1/10
R31934680R,298,other,1161441,2018/1/10
Z33375365Z,476,UserLikeList,453694568,2018/1/10
S33250289S,478,UserLikeList,1295459539,2018/1/10
O35445910O,407,UserCollectdList,34084043,2018/1/10
Q48370949Q,203,other,494141839,2018/1/10
R67250956R,410,other,1377743351,2018/1/10
G84728643G,126,UserLikeList,1296613581,2018/1/10
U49772257U,392,UserLikeList,1391269925,2018/1/10
N10783465N,466,other,1359075523,2018/1/10
T15596613T,148,UserCreatedList,1697492352,2018/1/10
V72924647V,154,search,1295850935,2018/1/10
X90106133X,230,UserLikeList,464419028,2018/1/10
G35469517G,7,DailyRecommends,24748066,2018/1/10
Q34300909Q,153,other,489706751,2018/1/10
A20003171A,69,UserLikeList,16990660,2018/1/10
E77511310E,142,RecommendedList,1308961473,2018/1/10
D71616537D,468,DailyRecommends,1344016127,2018/1/10
Q57935523Q,324,UserLikeList,1373277766,2018/1/10
S25529889S,491,other,1406559098,2018/1/10
C87310881C,421,other,1257705020,2018/1/10
A58269524A,485,other,8882983,2018/1/10
M48077406M,331,search,414033728,2018/1/10
X77196961X,396,UserLikeList,24748081,2018/1/10
S66111391S,196,UserCreatedList,27130618,2018/1/10
O38349567O,494,UserLikeList,27540002,2018/1/10
J40306101J,342,UserLikeList,1225692891,2018/1/10
P15112972P,171,UserLikeList,135956,2018/1/10
T54100882T,347,search,1351781994,2018/1/10
W49992530W,112,UserLikeList,1398651140,2018/1/10
E32276017E,103,search,1369824296,2018/1/10
P69557009P,166,UserLikeList,1335728243,2018/1/10
N57832674N,230,RecommendedList,1266988849,2018/1/10
A23710244A,107,PersonalFM,1335825288,2018/1/10
Z60825934Z,473,UserCollectdList,1404683187,2018/1/10
Z33567931Z,168,other,4939921,2018/1/10
F69390193F,196,UserCollectdList,485521614,2018/1/10
T73732158T,372,DailyRecommends,1271530726,2018/1/10
T83091908T,276,other,1317351541,2018/1/10
V20220876V,380,DailyRecommends,109500,2018/1/10
M72480802M,329,PersonalFM,1314606821,2018/1/10
Q25752740Q,310,DailyRecommends,24247478,2018/1/10
E45422318E,455,UserLikeList,1256288401,2018/1/10
P84418140P,23,UserCollectdList,30530473,2018/1/10
B30508937B,285,UserLikeList,1698018021,2018/1/10
E41525190E,488,UserLikeList,1411725816,2018/1/10
V15484501V,330,UserLikeList,1325522893,2018/1/10
A71335658A,204,RecentlyPlayed,1340695470,2018/1/10
F9119205F,60,UserCreatedList,1247006859,2018/1/10
E47546422E,399,UserLikeList,4746437,2018/1/10
D58095242D,438,UserLikeList,1235362644,2018/1/10
V19762829V,6,UserCollectdList,1401441412,2018/1/10
A74042938A,421,other,1262462248,2018/1/10
T88159834T,254,UserCreatedList,1287917270,2018/1/10
X80943414X,387,RecentlyPlayed,464182104,2018/1/10
T83878715T,261,DailyRecommends,1247543367,2018/1/10
T19318504T,384,other,4677472,2018/1/10
T23821272T,262,other,1290499253,2018/1/10
H65902235H,155,UserLikeList,1404732017,2018/1/10
N52780173N,388,DailyRecommends,1314588981,2018/1/10
D75420667D,486,UserLikeList,1406952706,2018/1/10
C16149876C,195,RecentlyPlayed,398066862,2018/1/10
H42941985H,355,other,1393469890,2018/1/10
K28759832K,222,DailyRecommends,1340682995,2018/1/10
A37537109A,55,UserCreatedList,4941767,2018/1/10
H12998641H,454,UserCreatedList,1358809648,2018/1/10
R9746631R,398,RecommendedList,1346914461,2018/1/10
W66485344W,330,other,493115785,2018/1/10
Z89676619Z,398,other,1308879581,2018/1/10
G50729044G,220,UserLikeList,1320135722,2018/1/10
L14190896L,360,UserLikeList,521426831,2018/1/10
E23268183E,438,UserLikeList,32855604,2018/1/10
V40211565V,73,DailyRecommends,1316272451,2018/1/10
B67012827B,315,UserCreatedList,1356817332,2018/1/10
S28729041S,467,UserLikeList,1376805275,2018/1/10
Q10622599Q,217,other,1284391357,2018/1/10
E25945074E,323,UserCreatedList,490085739,2018/1/10
Z43538930Z,137,other,282296,2018/1/10
W19608314W,305,UserLikeList,1287354743,2018/1/10
B58772276B,185,UserLikeList,383692779,2018/1/10
I56507118I,301,UserLikeList,179059,2018/1/10
H44032709H,488,UserCreatedList,29396549,2018/1/10
L36654816L,141,UserCreatedList,1299910840,2018/1/10
R32066748R,343,UserLikeList,1305487366,2018/1/10
X17837609X,410,other,1700519264,2018/1/10
F34098870F,319,other,137980,2018/1/10
O31738728O,462,DailyRecommends,30583056,2018/1/10
Q74117963Q,254,other,442755858,2018/1/10
B79618175B,265,UserLikeList,1340194786,2018/1/10
Y84574456Y,339,RecentlyPlayed,490890945,2018/1/10
C53629275C,226,other,532898343,2018/1/10
T81526679T,421,UserLikeList,377937346,2018/1/10
X68260589X,88,UserLikeList,1341620385,2018/1/10
W75990593W,208,UserCreatedList,62360,2018/1/10
B34011292B,195,other,1380561862,2018/1/10
I21976411I,264,UserLikeList,471256398,2018/1/10
Q31049836Q,348,UserCreatedList,1271250653,2018/1/10
X54522454X,158,other,1125663,2018/1/10
H56893558H,61,UserLikeList,1396463920,2018/1/10
I60170398I,193,other,1292312145,2018/1/10
N83866389N,162,RecommendedList,16931428,2018/1/10
D29164931D,445,UserCreatedList,1350460661,2018/1/10
L74193499L,127,Local,26089360,2018/1/10
K46567750K,6,other,1262834427,2018/1/10
N71227846N,494,UserCreatedList,1412611469,2018/1/10
E65888638E,60,UserLikeList,80504,2018/1/10
G28554379G,8,Local,410813606,2018/1/10
B31366218B,208,RecommendedList,39192743,2018/1/10
K24926641K,404,UserLikeList,260704,2018/1/10
T75676029T,29,other,1323600411,2018/1/10
Z68010832Z,50,UserLikeList,483371257,2018/1/10
M43423309M,122,search,811696634,2018/1/10
T58521405T,134,UserLikeList,421464809,2018/1/10
X38429307X,414,UserCreatedList,1360876418,2018/1/10
G60973679G,54,DailyRecommends,1383967132,2018/1/10
Z29648873Z,334,search,1228397224,2018/1/10
W89096354W,386,other,1357432617,2018/1/10
H49790648H,364,PersonalFM,21346559,2018/1/10
C23268086C,213,other,1050007,2018/1/10
J50122776J,489,UserCreatedList,27008281,2018/1/10
F52868862F,206,DailyRecommends,1247396118,2018/1/10
B35908895B,359,other,1338907639,2018/1/10
Z79293494Z,233,other,31675079,2018/1/10
Z75843943Z,186,UserCreatedList,466203312,2018/1/10
J74599378J,353,DailyRecommends,469183697,2018/1/10
B56262233B,440,other,1344783311,2018/1/10
I47809610I,372,PersonalFM,462969559,2018/1/10
U13041098U,57,DailyRecommends,1323366342,2018/1/10
L71048788L,296,other,27810859,2018/1/10
H68844835H,137,artist,1354633164,2018/1/10
C44082239C,186,other,196567,2018/1/10
O43609130O,309,UserCreatedList,1353314817,2018/1/10
A61617227A,295,UserLikeList,1344016151,2018/1/10
I81979422I,66,UserCreatedList,1412251128,2018/1/10
J10079924J,418,PersonalFM,24748073,2018/1/10
X9429021X,4,search,27081022,2018/1/10
Q50178989Q,169,search,1402930964,2018/1/10
R86081447R,399,UserCollectdList,29583967,2018/1/10
J34900908J,191,other,1410795778,2018/1/10
W23793173W,109,PersonalFM,427777387,2018/1/10
S67845719S,233,other,495294501,2018/1/10
X65141514X,196,DailyRecommends,1231293177,2018/1/10
X52680357X,470,UserCreatedList,1271184325,2018/1/10
D19634847D,452,UserLikeList,457408118,2018/1/10
E87298240E,395,other,27000972,2018/1/10
X33582364X,173,RecommendedList,1375098,2018/1/10
R33068008R,134,other,454860309,2018/1/10
A37263311A,424,UserLikeList,1272858322,2018/1/10
E37338890E,223,UserLikeList,1699192723,2018/1/10
P69821368P,349,UserCollectdList,1403963924,2018/1/10
T51570737T,21,RecommendedList,1409903914,2018/1/10
V44831328V,250,PersonalFM,4586397,2018/1/10
C67523101C,202,UserLikeList,1356738030,2018/1/10
E30028809E,359,UserLikeList,495301735,2018/1/10
S34910435S,291,UserCreatedList,37764050,2018/1/10
F38562699F,424,other,1295595596,2018/1/10
U13017564U,7,search,1360162255,2018/1/10
E42084352E,490,UserCollectdList,176320,2018/1/10
H51053004H,236,other,1345334872,2018/1/10
S48113118S,105,DailyRecommends,1309155039,2018/1/10
Q19726638Q,72,Local,455636690,2018/1/10
Z85737141Z,407,UserCreatedList,1286136050,2018/1/10
B44581349B,434,UserLikeList,371115,2018/1/10
N33796835N,280,other,29651638,2018/1/10
D30951641D,222,DailyRecommends,1315495881,2018/1/10
G80446686G,317,UserLikeList,1321354467,2018/1/10
Z9864291Z,498,UserLikeList,489131033,2018/1/10
E24959786E,99,UserLikeList,1371401290,2018/1/10
A24064152A,94,UserLikeList,1356738098,2018/1/10
I74318406I,70,UserCreatedList,1338976328,2018/1/10
D14880333D,183,UserLikeList,1699394123,2018/1/10
T62545187T,226,other,240919,2018/1/10
Z12082547Z,86,UserCreatedList,1393784328,2018/1/10
U64786037U,218,search,1391269925,2018/1/10
Q21529309Q,400,DailyRecommends,1336316648,2018/1/10
K57880887K,180,UserLikeList,1700691827,2018/1/10
G34726513G,313,UserLikeList,486134264,2018/1/10
U40297304U,396,search,1277384839,2018/1/10
A52328471A,373,other,61652,2018/1/10
Y72841955Y,95,search,101972,2018/1/10
T79598041T,4,other,1410337089,2018/1/10
J64289178J,184,UserLikeList,509877795,2018/1/10
U30375873U,441,RecentlyPlayed,1403709669,2018/1/10
L18789850L,200,other,1263778600,2018/1/10
M37178551M,343,other,269975,2018/1/10
V13021096V,430,artist,1310384605,2018/1/10
D31026452D,225,other,1255787839,2018/1/10
M14175907M,219,RecommendedList,1348572233,2018/1/10
L67895584L,94,PersonalFM,1392098193,2018/1/10
H45449905H,40,PersonalFM,215211,2018/1/10
S86462645S,296,other,28706384,2018/1/10
M27123102M,245,other,1275838889,2018/1/10
R61294855R,350,UserLikeList,1390671635,2018/1/10
A51513917A,48,UserLikeList,1266395218,2018/1/10
Q87956186Q,208,other,34497765,2018/1/10
N45982152N,459,UserLikeList,535499667,2018/1/10
